code,name,board,issue_price,latest,first_close,apply_date,list_date,issue_pe,industry_pe,first_close_gt_latest,latest_vs_first_close_pct,first_close_vs_issue_pct,latest_vs_issue_pct,list_year
688802,沐曦股份,科创板,104.66,724.13,829.9,2025-12-05,2025-12-17,,58.25,True,-12.744909025183759,692.9485954519397,591.8880183451175,2025
688790,昂瑞微,科创板,83.06,129.23,216.05,2025-12-05,2025-12-16,,58.25,True,-40.18514232816478,160.11317120154106,55.58632313989884,2025
688796,百奥赛图,科创板,26.68,114.0,65.8,2025-11-28,2025-12-10,519.12,39.31,False,73.25227963525838,146.62668665667167,327.2863568215892,2025
688795,摩尔线程,科创板,114.28,641.59,600.5,2025-11-24,2025-12-05,,60.12,False,6.842631140716082,425.46377318865945,461.4193209660483,2025
001280,中国铀业,非科创板,17.89,65.7,67.99,2025-11-21,2025-12-03,27.06,27.57,True,-3.368142373878502,280.04471771939626,267.24427054220234,2025
920035,精创电气,北交所,12.1,29.55,52.12,2025-11-18,2025-12-02,13.47,41.07,True,-43.30391404451266,330.7438016528925,144.21487603305786,2025
001233,海安集团,非科创板,48.0,45.84,83.52,2025-11-14,2025-11-25,13.94,26.38,True,-45.114942528735625,74.0,-4.499999999999993,2025
920124,南特科技,北交所,8.66,13.27,24.51,2025-11-11,2025-11-27,13.6,44.33,True,-45.858833129334975,183.0254041570439,53.23325635103926,2025
688727,恒坤新材,科创板,14.99,70.0,61.55,2025-11-07,2025-11-18,71.42,60.47,False,13.728675873273776,310.6070713809206,366.97798532354904,2025
301638,南网数字,非科创板,5.69,23.33,18.48,2025-11-07,2025-11-18,32.22,71.22,False,26.244588744588725,224.78031634446393,310.01757469244285,2025
920091,大鹏工业,北交所,9.0,37.9,118.0,2025-11-05,2025-11-21,14.52,38.54,True,-67.88135593220339,1211.111111111111,321.11111111111114,2025
920160,北矿检测,北交所,6.7,20.18,26.5,2025-11-03,2025-11-18,14.99,38.77,True,-23.84905660377359,295.5223880597015,201.19402985074623,2025
920003,中诚咨询,北交所,14.27,26.5,38.54,2025-10-28,2025-11-07,9.69,40.16,True,-31.24026984950701,170.0770847932726,85.70427470217238,2025
603092,德力佳,非科创板,46.68,52.74,70.52,2025-10-28,2025-11-07,34.98,44.03,True,-25.212705615428245,51.071122536418166,12.982005141388186,2025
603334,丰倍生物,非科创板,24.49,35.16,66.76,2025-10-27,2025-11-05,30.47,64.73,True,-47.33373277411624,172.60106165781957,43.56880359330337,2025
603376,大明电子,非科创板,12.55,25.04,64.45,2025-10-24,2025-11-06,17.97,30.42,True,-61.14817688130334,413.54581673306774,99.5219123505976,2025
920009,丹娜生物,北交所,17.1,39.8,102.1,2025-10-22,2025-11-03,11.75,31.59,True,-61.01860920666014,497.0760233918128,132.74853801169587,2025
688759,必贝特,科创板,17.78,34.3,31.01,2025-10-17,2025-10-28,,31.83,False,10.60948081264106,74.40944881889764,92.91338582677162,2025
688783,西安奕材,科创板,8.62,58.0,25.75,2025-10-16,2025-10-28,,60.84,False,125.24271844660193,198.72389791183295,572.8538283062645,2025
920020,泰凯英,北交所,7.5,16.49,21.64,2025-10-15,2025-10-28,11.02,26.82,True,-23.798521256931615,188.53333333333336,119.86666666666666,2025
603175,超颖电子,非科创板,17.08,87.13,84.99,2025-10-15,2025-10-24,28.64,60.52,False,2.51794328744559,397.5995316159251,410.1288056206089,2025
688765,禾元生物,科创板,29.06,52.0,91.1,2025-10-14,2025-10-28,,32.08,True,-42.9198682766191,213.48933241569168,78.94012388162423,2025
001386,马可波罗,非科创板,13.75,14.31,31.46,2025-10-13,2025-10-22,14.27,32.2,True,-54.513668150031776,128.8,4.072727272727272,2025
601026,道生天合,非科创板,5.98,14.7,29.68,2025-09-29,2025-10-17,29.05,27.9,True,-50.47169811320755,396.3210702341137,145.81939799331104,2025
920158,长江能科,北交所,5.33,8.29,18.87,2025-09-24,2025-10-16,14.99,36.78,True,-56.06783253842078,254.03377110694186,55.53470919324577,2025
920080,奥美森,北交所,8.25,22.66,37.11,2025-09-22,2025-10-10,12.52,36.54,True,-38.938291565615735,349.8181818181818,174.66666666666666,2025
301563,云汉芯城,非科创板,27.0,158.58,116.8,2025-09-19,2025-09-30,20.91,25.98,False,35.770547945205486,332.5925925925926,487.33333333333337,2025
001285,瑞立科密,非科创板,42.28,42.77,63.39,2025-09-19,2025-09-30,29.64,54.54,True,-32.52879002997317,49.92904446546831,1.1589403973510048,2025
920015,锦华新材,北交所,18.15,57.8,42.29,2025-09-16,2025-09-25,11.52,27.57,False,36.67533695909198,133.00275482093667,218.4573002754821,2025
301584,建发致新,非科创板,7.05,20.81,36.56,2025-09-16,2025-09-25,13.29,25.73,True,-43.07986870897156,418.58156028368796,195.177304964539,2025
301656,联合动力,非科创板,12.48,17.37,30.9,2025-09-15,2025-09-25,32.87,29.08,True,-43.78640776699029,147.59615384615384,39.182692307692314,2025
603418,友升股份,非科创板,46.36,46.74,79.5,2025-09-12,2025-09-23,22.31,29.08,True,-41.20754716981132,71.48403796376186,0.819672131147553,2025
301668,昊创瑞通,非科创板,21.0,32.93,61.06,2025-09-11,2025-09-26,21.02,22.81,True,-46.06943989518507,190.7619047619048,56.809523809523796,2025
920022,世昌股份,北交所,10.9,20.1,40.5,2025-09-09,2025-09-19,10.32,28.77,True,-50.37037037037037,271.5596330275229,84.40366972477065,2025
301575,艾芬达,非科创板,27.69,27.91,74.77,2025-09-01,2025-09-10,20.35,31.41,True,-62.67219473050689,170.02527988443478,0.794510653665581,2025
920100,三协电机,北交所,8.83,40.97,78.2,2025-08-26,2025-09-08,11.86,21.85,True,-47.608695652173914,785.6172140430351,363.9864099660249,2025
603370,华新精科,非科创板,18.6,37.14,69.3,2025-08-25,2025-09-05,21.68,21.8,True,-46.40692640692641,272.58064516129025,99.67741935483869,2025
920112,巴兰仕,北交所,15.78,15.9,48.15,2025-08-19,2025-08-28,10.15,32.75,True,-66.97819314641744,205.13307984790873,0.7604562737642651,2025
920056,能之光,北交所,7.21,17.89,32.04,2025-08-13,2025-08-22,11.28,23.01,True,-44.16354556803994,344.38280166435504,148.12760055478503,2025
920018,宏远股份,北交所,9.17,14.76,42.0,2025-08-11,2025-08-20,12.34,21.32,True,-64.85714285714286,358.0152671755725,60.95965103598691,2025
920101,志高机械,北交所,17.41,17.86,57.66,2025-08-05,2025-08-14,14.5,31.38,True,-69.0253208463406,231.1889718552556,2.5847214244686834,2025
301632,广东建科,非科创板,6.56,15.59,34.01,2025-08-01,2025-08-12,26.48,36.57,True,-54.16054101734784,418.4451219512195,137.65243902439025,2025
920007,酉立智能,北交所,23.99,37.1,83.22,2025-07-29,2025-08-08,11.29,28.52,True,-55.41937034366738,246.89453939141313,54.64776990412674,2025
603406,天富龙,非科创板,23.6,26.61,56.8,2025-07-28,2025-08-08,20.93,32.3,True,-53.15140845070423,140.6779661016949,12.754237288135585,2025
301491,汉桑科技,非科创板,28.91,39.86,82.89,2025-07-25,2025-08-06,14.9,41.5,True,-51.91217275907829,186.71739882393635,37.87616741611899,2025
920005,鼎佳精密,北交所,11.16,26.67,64.63,2025-07-22,2025-07-31,14.73,40.93,True,-58.73433390066531,479.12186379928306,138.97849462365593,2025
001221,悍高集团,非科创板,15.43,40.28,80.0,2025-07-21,2025-07-30,11.86,27.73,True,-49.64999999999999,418.4705119896306,161.04990278677903,2025
603262,技源集团,非科创板,10.88,24.49,40.75,2025-07-14,2025-07-23,25.51,27.69,True,-39.90184049079755,274.54044117647055,125.09191176470584,2025
301609,山大电力,非科创板,14.66,33.2,66.85,2025-07-14,2025-07-23,19.57,20.25,True,-50.33657442034405,356.0027285129604,126.46657571623466,2025
600930,华电新能,非科创板,3.18,4.87,7.18,2025-07-07,2025-07-16,15.28,17.84,True,-32.172701949860716,125.78616352201254,53.144654088050316,2025
301630,同宇新材,非科创板,84.0,232.28,191.56,2025-07-01,2025-07-10,23.94,38.62,False,21.25704740029233,128.04761904761907,176.52380952380952,2025
688729,屹唐股份,科创板,8.45,40.29,23.2,2025-06-27,2025-07-08,51.55,29.44,False,73.66379310344828,174.5562130177515,376.8047337278107,2025
001388,信通电子,非科创板,16.42,27.53,63.44,2025-06-20,2025-07-01,20.39,38.1,True,-56.60466582597729,286.35809987819727,67.66138855054811,2025
920037,广信科技,北交所,10.0,42.1,60.0,2025-06-17,2025-06-26,7.59,20.46,True,-29.833333333333336,500.0,321.0,2025
301678,新恒汇,非科创板,12.8,67.62,42.12,2025-06-11,2025-06-20,17.76,37.99,False,60.54131054131056,229.06249999999994,428.28125000000006,2025
603400,华之杰,非科创板,19.88,54.14,53.87,2025-06-10,2025-06-20,13.05,34.45,False,0.5012066085019473,170.97585513078474,172.33400402414486,2025
603382,海阳科技,非科创板,11.5,17.44,55.97,2025-06-03,2025-06-12,12.69,23.65,True,-68.84045024120064,386.695652173913,51.652173913043484,2025
688775,影石创新,科创板,47.27,134.4,177.0,2025-05-30,2025-06-11,20.04,38.21,True,-24.067796610169488,274.4446795007404,184.32409562090123,2025
920027,交大铁发,北交所,8.81,10.97,31.9,2025-05-27,2025-06-10,12.94,34.96,True,-65.61128526645767,262.088535754824,24.51759364358683,2025
301590,优优绿能,非科创板,89.6,142.5,151.1,2025-05-26,2025-06-05,15.37,19.25,True,-5.691594970218395,68.63839285714286,59.040178571428584,2025
603049,中策橡胶,非科创板,46.5,45.2,49.68,2025-05-23,2025-06-05,12.24,22.83,True,-9.017713365539448,6.838709677419352,-2.7956989247311714,2025
001390,古麒绒材,非科创板,12.08,20.23,32.0,2025-05-19,2025-05-29,14.65,18.06,True,-36.78125,164.90066225165566,67.46688741721853,2025
603014,威高血净,非科创板,26.5,35.15,41.41,2025-05-08,2025-05-19,24.82,28.04,True,-15.117121468244378,56.26415094339621,32.64150943396227,2025
301595,太力科技,非科创板,17.05,41.1,54.3,2025-05-08,2025-05-19,21.55,23.09,True,-24.309392265193363,218.47507331378299,141.05571847507332,2025
688755,汉邦科技,科创板,22.77,28.07,46.1,2025-05-07,2025-05-16,26.35,28.04,True,-39.110629067245114,102.45937637241984,23.27624066754501,2025
920068,天工股份,北交所,3.94,16.55,20.17,2025-04-28,2025-05-13,14.98,17.44,True,-17.947446703024294,411.9289340101523,320.05076142131986,2025
301636,泽润新能,非科创板,33.06,42.35,65.96,2025-04-28,2025-05-16,17.57,17.89,True,-35.79442086112795,99.5160314579552,28.10042347247428,2025
301560,众捷汽车,非科创板,16.5,27.56,46.1,2025-04-15,2025-04-25,21.3,27.16,True,-40.21691973969632,179.3939393939394,67.03030303030302,2025
001400,江顺科技,非科创板,37.36,113.83,66.7,2025-04-15,2025-04-24,15.32,29.52,False,70.65967016491751,78.53319057815847,204.68415417558887,2025
603202,天有为,非科创板,93.5,50.6,116.0,2025-04-14,2025-04-24,13.5,27.16,True,-56.37931034482758,24.064171122994658,-45.88235294117647,2025
301662,宏工科技,非科创板,26.6,91.71,70.51,2025-04-08,2025-04-17,7.05,30.23,False,30.066657211743,165.07518796992483,244.77443609022552,2025
603120,肯特催化,非科创板,15.0,60.37,48.9,2025-04-07,2025-04-16,16.76,23.06,False,23.456032719836408,225.99999999999997,302.46666666666664,2025
301665,泰禾股份,非科创板,10.27,21.79,40.05,2025-03-31,2025-04-11,13.4,23.01,True,-45.593008739076154,289.9707887049659,112.17137293086661,2025
001335,信凯科技,非科创板,12.8,41.73,52.81,2025-03-31,2025-04-15,14.38,20.61,True,-20.98087483431169,312.578125,226.01562499999997,2025
603210,泰鸿万立,非科创板,8.6,13.83,30.44,2025-03-28,2025-04-09,18.6,27.73,True,-54.566360052562416,253.95348837209303,60.81395348837211,2025
603257,中国瑞林,非科创板,20.52,84.2,99.9,2025-03-26,2025-04-08,18.17,36.95,True,-15.715715715715717,386.842105263158,310.33138401559455,2025
301658,首航新能,非科创板,11.8,26.18,40.65,2025-03-24,2025-04-02,15.88,19.26,True,-35.59655596555965,244.49152542372877,121.864406779661,2025
920029,开发科技,北交所,30.38,35.34,76.06,2025-03-18,2025-03-28,8.15,39.35,True,-53.5366815671838,150.3620803159974,16.326530612244916,2025
301616,浙江华业,非科创板,20.87,34.85,51.99,2025-03-17,2025-03-27,25.22,37.44,True,-32.96787843816118,149.11356013416386,66.98610445615716,2025
688757,胜科纳米,科创板,9.08,60.37,27.46,2025-03-14,2025-03-25,42.64,36.4,False,119.84705025491623,202.42290748898677,564.8678414096917,2025
301535,浙江华远,非科创板,4.92,13.98,24.06,2025-03-14,2025-03-27,25.91,27.34,True,-41.895261845386536,389.02439024390236,184.14634146341467,2025
301629,矽电股份,非科创板,52.28,407.0,157.93,2025-03-11,2025-03-24,26.23,29.67,False,157.70911163173557,202.08492731446063,678.5003825554705,2025
001382,新亚电缆,非科创板,7.4,15.86,29.91,2025-03-11,2025-03-21,18.71,18.91,True,-46.97425610163825,304.18918918918916,114.3243243243243,2025
603124,江南新材,非科创板,10.54,172.83,74.5,2025-03-10,2025-03-20,12.4,44.27,False,131.98657718120805,606.8311195445921,1539.753320683112,2025
301501,恒鑫生活,非科创板,39.92,26.98,71.48,2025-03-07,2025-03-19,19.24,20.68,True,-62.25517627308338,79.05811623246493,-32.414829659318634,2025
301479,弘景光电,非科创板,41.9,63.54,160.07,2025-03-04,2025-03-18,23.3,43.98,True,-60.30486662085337,282.02863961813847,51.646778042959426,2025
603271,永杰新材,非科创板,20.6,45.6,46.23,2025-02-28,2025-03-11,17.03,17.72,True,-1.3627514600908386,124.41747572815531,121.35922330097087,2025
301275,汉朔科技,非科创板,27.5,44.63,66.92,2025-02-28,2025-03-11,17.14,43.85,True,-33.30842797369994,143.34545454545454,62.29090909090911,2025
603409,汇通控股,非科创板,24.18,19.07,50.81,2025-02-21,2025-03-04,20.72,25.74,True,-62.46801810667192,110.13234077750207,-21.13316790736145,2025
301173,毓恬冠佳,非科创板,28.33,30.68,70.59,2025-02-20,2025-03-03,16.07,25.68,True,-56.537753222836095,149.17049064595838,8.29509354041653,2025
301557,常友科技,非科创板,28.88,88.1,89.99,2025-02-18,2025-03-04,15.7,16.43,True,-2.100233359262138,211.59972299168976,205.05540166204986,2025
920108,宏海科技,北交所,5.57,9.55,19.28,2025-01-17,2025-02-06,14.99,18.54,True,-50.46680497925311,246.14003590664277,71.45421903052065,2025
688411,海博思创,科创板,19.38,255.71,63.8,2025-01-16,2025-01-27,6.14,18.54,False,300.79937304075236,229.20536635706915,1219.453044375645,2025
001395,亚联机械,非科创板,19.08,23.77,49.5,2025-01-16,2025-01-27,17.08,28.25,True,-51.97979797979798,159.43396226415098,24.580712788259973,2025
001356,富岭股份,非科创板,5.3,8.44,23.28,2025-01-14,2025-01-23,14.48,23.46,True,-63.74570446735396,339.245283018868,59.24528301886791,2025
688545,兴福电子,科创板,11.68,125.57,27.39,2025-01-13,2025-01-22,40.46,40.52,False,358.451989777291,134.50342465753425,975.0856164383562,2025
301602,超研股份,非科创板,6.7,14.32,32.1,2025-01-13,2025-01-22,28.03,28.64,True,-55.389408099688474,379.1044776119403,113.73134328358208,2025
688583,思看科技,科创板,33.46,81.53,100.0,2025-01-06,2025-01-15,23.0,37.19,True,-18.47,198.86431560071728,143.66407650926482,2025
301601,惠通科技,非科创板,11.8,15.86,47.4,2025-01-06,2025-01-15,18.28,35.81,True,-66.54008438818566,301.6949152542373,34.40677966101693,2025
688758,赛分科技,科创板,4.32,21.78,20.7,2024-12-30,2025-01-10,39.09,22.8,False,5.21739130434784,379.16666666666663,404.1666666666667,2025
301458,钧崴电子,非科创板,10.4,54.33,36.1,2024-12-30,2025-01-10,32.82,40.4,False,50.49861495844874,247.1153846153846,422.4038461538461,2025
920116,星图测控,北交所,6.92,66.1,35.1,2024-12-24,2025-01-02,14.98,59.81,False,88.31908831908831,407.22543352601156,855.2023121387283,2025
301581,黄山谷捷,非科创板,27.5,48.2,70.01,2024-12-23,2025-01-03,15.14,24.52,True,-31.15269247250393,154.5818181818182,75.2727272727273,2025
603072,天和磁材,非科创板,12.3,40.18,48.0,2024-12-20,2025-01-03,20.13,40.21,True,-16.29166666666667,290.2439024390244,226.66666666666666,2025
001391,国货航,非科创板,2.3,4.16,9.3,2024-12-19,2024-12-30,25.56,42.35,True,-55.26881720430108,304.34782608695656,80.86956521739133,2024
920082,方正阀门,北交所,3.51,8.11,21.7,2024-12-17,2024-12-26,8.39,32.82,True,-62.62672811059908,518.2336182336182,131.05413105413106,2024
603194,中力股份,非科创板,20.32,35.1,54.08,2024-12-13,2024-12-24,10.11,32.81,True,-35.09615384615385,166.14173228346453,72.73622047244095,2024
920106,林泰新材,北交所,19.82,37.9,68.4,2024-12-10,2024-12-18,17.94,24.48,True,-44.590643274853804,245.10595358224018,91.2209889001009,2024
301598,博科测试,非科创板,38.46,52.1,83.98,2024-12-09,2024-12-20,24.0,30.06,True,-37.96141938556799,118.35673426937076,35.46541861674466,2024
301585,蓝宇股份,非科创板,23.95,26.42,73.0,2024-12-06,2024-12-20,21.95,22.92,True,-63.80821917808219,204.80167014613778,10.31315240083508,2024
688605,先锋精科,科创板,11.29,97.67,71.56,2024-12-02,2024-12-12,28.64,32.14,False,36.48686416992732,533.8352524357839,765.1018600531444,2024
301617,博苑新材,非科创板,27.76,66.21,80.08,2024-11-29,2024-12-11,15.86,22.79,True,-17.320179820179828,188.47262247838614,138.5086455331412,2024
920098,科隆新材,北交所,14.0,18.45,42.19,2024-11-26,2024-12-05,14.45,24.01,True,-56.26925811803745,201.35714285714283,31.785714285714285,2024
688708,佳驰科技,科创板,27.08,51.07,68.0,2024-11-25,2024-12-05,20.72,53.33,True,-24.897058823529417,151.1078286558346,88.58936484490401,2024
301622,英思特,非科创板,22.36,48.2,100.0,2024-11-22,2024-12-04,21.63,41.07,True,-51.800000000000004,347.22719141323796,115.5635062611807,2024
920128,胜业电气,北交所,9.12,20.74,46.14,2024-11-18,2024-11-29,15.96,18.94,True,-55.04984828781968,405.921052631579,127.41228070175441,2024
688449,联芸科技,科创板,11.25,81.68,50.98,2024-11-18,2024-11-29,166.67,57.27,False,60.219693997646154,353.1555555555555,626.0444444444445,2024
603395,红四方,非科创板,7.98,20.93,160.99,2024-11-15,2024-11-26,10.62,22.23,True,-86.99919249642835,1917.4185463659146,162.28070175438597,2024
920060,万源通,北交所,11.16,26.24,52.88,2024-11-08,2024-11-19,14.93,39.33,True,-50.378214826021186,373.83512544802875,135.12544802867384,2024
688750,金天钛业,科创板,7.16,16.45,30.1,2024-11-08,2024-11-20,24.72,17.54,True,-45.34883720930233,320.39106145251395,129.7486033519553,2024
301631,壹连科技,非科创板,72.99,75.82,206.99,2024-11-08,2024-11-22,19.06,39.33,True,-63.370211121310206,183.58679271133033,3.8772434580079507,2024
920111,聚星科技,北交所,6.25,34.25,23.77,2024-10-29,2024-11-11,12.73,18.16,False,44.08918805216659,280.32,448.00000000000006,2024
603205,健尔康,非科创板,14.65,21.08,70.08,2024-10-25,2024-11-07,14.59,26.68,True,-69.92009132420091,378.3617747440273,43.89078498293515,2024
301633,港迪技术,非科创板,37.94,47.7,137.13,2024-10-25,2024-11-07,26.71,50.82,True,-65.21548895208926,261.4391143911439,25.724828676858213,2024
920066,科拜尔,北交所,13.31,18.74,52.52,2024-10-22,2024-10-31,13.92,20.96,True,-64.31835491241432,294.59053343350865,40.796393688955646,2024
301628,强达电路,非科创板,28.18,99.9,137.5,2024-10-21,2024-10-31,24.98,33.94,True,-27.34545454545454,387.9347054648687,254.50674237047554,2024
920088,科力股份,北交所,7.32,33.0,36.4,2024-10-18,2024-10-29,14.26,20.77,True,-9.340659340659341,397.2677595628415,350.8196721311475,2024
688726,拉普拉斯,科创板,17.58,48.33,67.91,2024-10-18,2024-10-29,19.87,25.57,True,-28.832278015019874,286.29124004550624,174.91467576791814,2024
301613,新铝时代,非科创板,27.7,39.94,117.28,2024-10-16,2024-10-25,14.57,20.63,True,-65.94474761255115,323.39350180505414,44.187725631768956,2024
301626,苏州天脉,非科创板,21.23,328.28,117.97,2024-10-15,2024-10-24,16.31,31.49,False,178.27413749258284,455.6759302873292,1446.3024022609513,2024
301592,六九一二,非科创板,29.49,137.9,170.0,2024-10-11,2024-10-24,22.66,42.12,True,-18.88235294117647,476.4665988470668,367.6161410647677,2024
301556,托普云农,非科创板,14.5,59.87,130.51,2024-10-08,2024-10-17,11.73,39.15,True,-54.12612060378515,800.0689655172414,312.89655172413796,2024
301522,上大股份,非科创板,6.88,26.71,79.85,2024-09-30,2024-10-16,20.02,20.08,True,-66.54978083907326,1060.6104651162789,288.2267441860465,2024
001279,强邦新材,非科创板,9.68,27.07,178.01,2024-09-25,2024-10-11,17.54,31.55,True,-84.79298915791247,1738.9462809917354,179.64876033057854,2024
301618,长联科技,非科创板,21.12,47.59,381.0,2024-09-19,2024-09-30,17.0,18.63,True,-87.50918635170603,1703.9772727272727,125.3314393939394,2024
920019,铜冠矿建,北交所,4.33,16.45,36.0,2024-09-18,2024-10-11,14.92,19.24,True,-54.305555555555564,731.4087759815243,279.9076212471131,2024
688615,合合信息,科创板,55.18,111.82,113.62,2024-09-13,2024-09-26,18.55,38.63,True,-1.5842281288505622,105.90793765857197,102.64588619064878,2024
301551,无线传媒,非科创板,9.4,20.33,39.37,2024-09-13,2024-09-26,13.95,20.01,True,-48.36169672339344,318.8297872340425,116.27659574468083,2024
920099,瑞华技术,北交所,19.0,22.97,24.19,2024-09-10,2024-09-25,13.12,24.79,True,-5.043406366267067,27.315789473684227,20.894736842105253,2024
603091,众鑫股份,非科创板,26.5,49.35,41.87,2024-09-06,2024-09-20,11.86,17.64,False,17.86481967996181,57.999999999999986,86.22641509433964,2024
920016,中草香料,北交所,7.5,12.29,25.6,2024-09-03,2024-09-13,14.93,19.0,True,-51.99218750000001,241.33333333333334,63.866666666666646,2024
301600,慧翰股份,非科创板,39.84,86.63,61.23,2024-09-02,2024-09-11,22.57,30.45,False,41.48293320267842,53.689759036144544,117.44477911646585,2024
301607,富特科技,非科创板,14.0,52.22,54.88,2024-08-26,2024-09-04,16.82,19.29,True,-4.846938775510212,292.00000000000006,273.0,2024
688710,益诺思,科创板,19.06,65.0,26.99,2024-08-23,2024-09-03,15.4,18.37,False,140.82993701370881,41.60545645330536,241.02833158447012,2024
001277,速达股份,非科创板,32.0,28.3,43.57,2024-08-23,2024-09-03,15.05,21.17,True,-35.047050722974525,36.15625,-11.562499999999998,2024
920008,成电光信,北交所,10.0,19.98,20.1,2024-08-20,2024-08-29,14.82,31.64,True,-0.5970149253731405,101.00000000000003,99.8,2024
301586,佳力奇,非科创板,18.09,33.31,62.29,2024-08-19,2024-08-28,19.15,33.3,True,-46.5243217209825,244.3338861249309,84.13488114980655,2024
603207,小方制药,非科创板,12.47,23.61,33.3,2024-08-15,2024-08-26,10.02,24.7,True,-29.099099099099092,167.04089815557333,89.33440256615877,2024
920118,太湖远大,北交所,17.0,18.88,23.13,2024-08-13,2024-08-22,11.8,19.91,True,-18.37440553393861,36.05882352941177,11.058823529411764,2024
301571,国科天成,非科创板,11.14,61.17,35.65,2024-08-12,2024-08-21,15.76,32.29,False,71.58485273492288,220.01795332136442,449.1023339317774,2024
603310,巍华新材,非科创板,17.39,16.31,23.59,2024-08-05,2024-08-14,12.26,20.07,True,-30.86053412462908,35.65267395054627,-6.2104657849338825,2024
301611,珂玛科技,非科创板,8.0,154.06,37.46,2024-08-05,2024-08-16,44.9,32.63,False,311.26534970635345,368.25,1825.75,2024
688721,龙图光罩,科创板,18.5,61.02,34.9,2024-07-26,2024-08-06,30.2,32.92,False,74.84240687679085,88.64864864864863,229.83783783783784,2024
301608,博实结,非科创板,44.5,50.77,94.0,2024-07-23,2024-08-01,23.98,33.18,True,-45.98936170212765,111.23595505617976,14.08988764044945,2024
603391,力聚热能,非科创板,40.0,56.3,60.0,2024-07-22,2024-07-31,15.56,24.54,True,-6.166666666666676,50.0,40.75,2024
301606,绿联科技,非科创板,21.21,58.58,45.55,2024-07-15,2024-07-26,24.0,33.11,False,28.605927552140507,114.75719000471472,176.19047619047618,2024
301552,科力装备,非科创板,30.0,22.9,69.2,2024-07-11,2024-07-22,15.08,20.24,True,-66.90751445086705,130.66666666666666,-23.666666666666668,2024
301603,乔锋智能,非科创板,26.5,144.73,54.0,2024-07-01,2024-07-10,19.96,26.69,False,168.01851851851848,103.77358490566037,446.1509433962264,2024
603285,键邦股份,非科创板,18.65,45.53,43.5,2024-06-26,2024-07-05,16.43,21.96,False,4.666666666666663,133.24396782841825,144.1286863270778,2024
603350,安乃达,非科创板,20.56,31.09,41.19,2024-06-24,2024-07-03,18.02,16.82,True,-24.52051468803107,100.34046692607004,51.215953307393015,2024
603381,永臻股份,非科创板,23.35,15.43,34.47,2024-06-17,2024-06-26,15.06,17.05,True,-55.236437481868286,47.62312633832975,-33.9186295503212,2024
301580,爱迪特,非科创板,44.95,61.65,84.02,2024-06-17,2024-06-26,25.49,27.41,True,-26.624613187336344,86.91879866518353,37.15239154616239,2024
301565,中仑新材,非科创板,11.88,24.31,38.98,2024-06-11,2024-06-20,23.63,23.7,True,-37.634684453565924,228.11447811447806,104.62962962962959,2024
688692,达梦数据,科创板,86.96,236.35,240.8,2024-05-31,2024-06-12,24.09,46.12,True,-1.8480066445182741,176.90892364305432,171.7916283348666,2024
300784,利安科技,非科创板,28.3,43.69,127.0,2024-05-28,2024-06-07,22.4,24.07,True,-65.5984251968504,348.76325088339223,54.38162544169609,2024
301392,汇成真空,非科创板,12.2,259.0,104.06,2024-05-24,2024-06-05,16.31,27.32,False,148.89486834518547,752.9508196721313,2022.9508196721313,2024
920002,万达轴承,北交所,20.74,52.6,67.98,2024-05-21,2024-05-30,14.0,27.12,True,-22.62430126507796,227.77242044358732,153.6162005785921,2024
301596,瑞迪智驱,非科创板,25.92,53.31,69.41,2024-04-29,2024-05-13,15.65,26.43,True,-23.195504970465343,167.78549382716048,105.67129629629628,2024
688530,欧莱新材,科创板,9.6,85.1,25.87,2024-04-25,2024-05-09,41.44,28.2,False,228.95245458059526,169.47916666666666,786.4583333333334,2024
301539,宏鑫科技,非科创板,10.64,13.39,35.98,2024-04-01,2024-04-15,25.0,24.54,True,-62.78488048916064,238.15789473684208,25.845864661654126,2024
688691,灿芯股份,科创板,19.86,103.82,49.7,2024-03-29,2024-04-11,25.12,53.5,False,108.89336016096576,150.2517623363545,422.7593152064451,2024
920931,无锡鼎邦,北交所,6.2,9.39,10.2,2024-03-27,2024-04-08,14.0,26.57,True,-7.941176470588218,64.51612903225805,51.45161290322582,2024
301587,中瑞股份,非科创板,21.73,21.63,37.75,2024-03-25,2024-04-08,18.79,23.61,True,-42.70198675496689,73.72296364473078,-0.46019328117810065,2024
001389,广合科技,非科创板,17.43,196.8,51.88,2024-03-22,2024-04-02,26.32,28.54,False,279.33693138010796,197.6477337923121,1029.0877796901893,2024
920123,芭薇股份,北交所,5.77,10.35,16.19,2024-03-20,2024-03-29,14.0,14.45,True,-36.07164916615196,180.58925476603122,79.37608318890814,2024
301536,星宸科技,非科创板,16.16,116.0,48.1,2024-03-18,2024-03-28,15.34,28.32,False,141.1642411642412,197.64851485148515,617.8217821782179,2024
001359,平安电工,非科创板,17.39,116.7,33.11,2024-03-15,2024-03-28,25.88,14.58,False,252.46149199637574,90.39677975848188,571.0753306497987,2024
920438,戈碧迦,北交所,10.0,155.0,22.71,2024-03-13,2024-03-25,11.04,14.46,False,582.5187142228093,127.1,1450.0,2024
603344,星德胜,非科创板,19.18,24.72,35.0,2024-03-11,2024-03-20,20.44,16.05,True,-29.37142857142857,82.48175182481752,28.884254431699684,2024
301538,骏鼎达,非科创板,55.82,51.92,105.97,2024-03-11,2024-03-20,20.26,22.01,True,-51.00500141549495,89.8423504120387,-6.986743102830529,2024
