date,code,name,entry,gate,close,gap,ret_open1,ret_close1,ret_close2,ret_close3,ret_close5,ret_cond
2025-11-05,300001,特锐德,e2,False,30.182,-0.011927638990126499,-0.011927638990126499,-0.0026505864422502468,0.015903518653502147,-0.01689748856934592,-0.049035849181631286,-0.01689748856934592
2026-02-27,300001,特锐德,e2,True,29.992,-0.01600426780474795,-0.01600426780474795,0.008335556148306278,-0.015004001066951211,-0.0023339557215257267,0.09802614030408119,-0.0023339557215257267
2025-07-03,300002,神州泰岳,e2,True,12.17,-0.007395234182415722,-0.007395234182415722,0.03697617091207883,0.02629416598192269,0.04519309778142988,0.056696795398520905,0.04519309778142988
2025-08-13,300005,探路者,e2,True,9.66,0.0010351966873705098,0.0010351966873705098,-0.04658385093167694,-0.02898550724637672,-0.03933747412008293,-0.050724637681159424,-0.03933747412008293
2025-07-17,300009,安科生物,e2,True,9.58,-0.013569937369519947,-0.013569937369519947,-0.024008350730688965,-0.035490605427974886,-0.044885177453027114,-0.02713987473903967,-0.044885177453027114
2025-07-24,300012,华测检测,e2,True,12.451,0.0,0.0,-0.009637780097984217,-0.014456670146976158,-0.004818890048992053,-0.03855112039193642,-0.004818890048992053
2025-08-13,300017,网宿科技,v1,True,11.59,0.0,0.0,-0.025884383088869756,0.03106125970664353,0.050043140638481365,0.0345125107851596,0.050043140638481365
2025-10-13,300017,网宿科技,v1,False,12.03,-0.0024937655860348684,-0.0024937655860348684,-0.029925187032418865,-0.02826267664172899,-0.06483790523690769,-0.10723192019950123,-0.06483790523690769
2025-08-13,300017,网宿科技,e2,True,11.59,0.0,0.0,-0.025884383088869756,0.03106125970664353,0.050043140638481365,0.0345125107851596,0.050043140638481365
2025-08-15,300017,网宿科技,e2,True,11.95,0.01673640167364021,0.01673640167364021,0.018410041841004254,0.00502092050209213,0.0033472803347280866,0.030962343096234468,0.0033472803347280866
2025-10-13,300017,网宿科技,e2,False,12.03,-0.0024937655860348684,-0.0024937655860348684,-0.029925187032418865,-0.02826267664172899,-0.06483790523690769,-0.10723192019950123,-0.06483790523690769
2025-07-24,300026,红日药业,e2,True,4.17,0.004796163069544557,0.004796163069544557,-0.014388489208633004,-0.014388489208633004,0.004796163069544557,0.023980815347721673,0.004796163069544557
2025-12-12,300034,钢研高纳,v1,False,17.954,0.011139578923916593,0.011139578923916593,0.07129330511306686,0.041216442018491506,0.017266347332070886,0.04957112621142934,0.017266347332070886
2025-12-12,300034,钢研高纳,e2,False,17.954,0.011139578923916593,0.011139578923916593,0.07129330511306686,0.041216442018491506,0.017266347332070886,0.04957112621142934,0.017266347332070886
2026-02-03,300043,星辉娱乐,e2,False,6.8,-0.01911764705882346,-0.01911764705882346,-0.030882352941176472,-0.01764705882352946,-0.01911764705882346,0.09852941176470598,-0.01911764705882346
2025-07-29,300045,华力创通,e2,True,20.0,0.000500000000000167,0.000500000000000167,0.03149999999999986,0.04849999999999999,0.02100000000000013,0.09850000000000003,0.02100000000000013
2025-08-22,300054,鼎龙股份,v1,True,32.41,0.011416229558778301,0.011416229558778301,-0.02931194075902488,-0.041345263807466726,-0.05492132058006782,-0.03363159518667069,-0.05492132058006782
2025-12-12,300054,鼎龙股份,v1,False,37.25,-0.004295302013422764,-0.004295302013422764,0.04214765100671136,0.00402684563758382,0.021744966442952984,-0.024697986577181252,0.021744966442952984
2025-08-20,300054,鼎龙股份,e2,True,31.4,0.010191082802547768,0.010191082802547768,-0.00828025477706995,0.03216560509554145,0.0019108280254778176,-0.024522292993630512,0.0019108280254778176
2025-08-22,300054,鼎龙股份,e2,True,32.41,0.011416229558778301,0.011416229558778301,-0.02931194075902488,-0.041345263807466726,-0.05492132058006782,-0.03363159518667069,-0.05492132058006782
2025-12-12,300054,鼎龙股份,e2,False,37.25,-0.004295302013422764,-0.004295302013422764,0.04214765100671136,0.00402684563758382,0.021744966442952984,-0.024697986577181252,0.021744966442952984
2026-05-25,300054,鼎龙股份,e2,False,76.9,0.052015604681404426,0.052015604681404426,0.033159947984395366,-0.04681404421326407,-0.03172951885565689,-0.14538361508452546,0.052015604681404426
2026-05-19,300061,旗天科技,e2,False,10.76,-0.024163568773234223,-0.024163568773234223,-0.059479553903345805,-0.020446096654275103,-0.025092936802973975,0.07342007434944242,-0.024163568773234223
2025-10-29,300073,当升科技,v1,True,71.537,0.002935543844444055,0.002935543844444055,-0.02544137998518259,-0.03690397975872628,-0.07436711072591817,-0.09198037379258306,-0.07436711072591817
2025-10-29,300073,当升科技,e2,True,71.537,0.002935543844444055,0.002935543844444055,-0.02544137998518259,-0.03690397975872628,-0.07436711072591817,-0.09198037379258306,-0.07436711072591817
2026-04-29,300073,当升科技,e2,True,64.687,-0.004173945305857352,-0.004173945305857352,-0.023652356733192104,0.002782630203905123,-0.021488088796821625,-0.03725632661894962,-0.021488088796821625
2025-08-06,300075,数字政通,e2,True,18.6,0.0069892473118278176,0.0069892473118278176,-0.005913978494623828,-0.028494623655914042,-0.012903225806451757,-0.0021505376344087557,-0.012903225806451757
2026-03-11,300080,易成新能,e2,False,5.75,-0.01043478260869557,-0.01043478260869557,0.0,0.05739130434782602,0.024347826086956514,0.09043478260869553,0.024347826086956514
2026-01-16,300083,创世纪,v1,True,9.9,-0.005050505050505083,-0.005050505050505083,-0.011111111111111183,-0.027272727272727226,-0.030303030303030387,-0.003030303030303161,-0.030303030303030387
2025-08-22,300083,创世纪,e2,True,9.93,0.027190332326283873,0.027190332326283873,0.05740181268882183,0.09264853977844911,0.046324269889224556,0.045317220543806824,0.027190332326283873
2026-01-16,300083,创世纪,e2,True,9.9,-0.005050505050505083,-0.005050505050505083,-0.011111111111111183,-0.027272727272727226,-0.030303030303030387,-0.003030303030303161,-0.030303030303030387
2025-08-20,300088,长信科技,e2,True,6.55,0.007633587786259444,0.007633587786259444,0.03053435114503822,0.027480916030534486,0.021374045801526798,0.02442748091603053,0.021374045801526798
2025-08-28,300088,长信科技,e2,True,6.95,0.0014388489208632116,0.0014388489208632116,-0.01151079136690647,-0.01726618705035976,-0.05179856115107917,-0.06474820143884896,-0.05179856115107917
2026-07-01,300093,金刚光伏,e2,False,27.04,-0.04992603550295849,-0.04992603550295849,-0.11020710059171601,-0.06286982248520712,-0.1449704142011834,-0.14607988165680474,-0.04992603550295849
2025-12-24,300098,高新兴,e2,True,6.22,-0.014469453376205754,-0.014469453376205754,-0.008038585209003135,-0.01607717041800638,-0.025723472668810365,-0.019292604501607746,-0.025723472668810365
2025-09-01,300109,新开源,e2,True,16.488,0.0,0.0,-0.04015041242115469,-0.06046821931101409,-0.07823871906841329,-0.032508491023774844,-0.07823871906841329
2025-08-18,300113,顺网科技,e2,True,22.88,0.00393356643356646,0.00393356643356646,-0.02622377622377614,-0.013548951048951041,-0.013111888111888126,0.24912587412587417,-0.013111888111888126
2025-08-20,300115,长盈精密,e2,True,26.05,0.008829174664107597,0.008829174664107597,-0.015738963531669925,-0.010748560460652645,-0.021113243761996192,-0.05220729366602683,-0.021113243761996192
2025-09-23,300121,阳谷华泰,e2,False,16.411,0.023764548168910826,0.023764548168910826,0.035342148558893394,-0.015233684723660934,-0.05423191761623303,-0.025592590335750565,-0.05423191761623303
