code,name,trade,float_cap_yi,float_shares,turnoverratio
002973,侨银股份,10.33,32.8135629574,317653078.0,3.03199
002975,博杰股份,112.07,153.9326715073,137354039.0,10.18182
002978,安宁股份,26.04,96.16039690320001,369279558.0,0.86091
002979,雷赛智能,61.84,137.7700015872,222784607.99999997,7.08732
002980,华盛昌,102.14,103.4545867416,101287044.0,5.00654
002984,森麒麟,13.83,98.73516213869999,713920188.9999999,1.27303
002985,北摩高科,24.88,82.3377329208,330939441.0,1.10983
002986,宇新股份,11.98,36.1601255516,301837442.0,4.65031
002987,京北方,9.66,97.7759633844,1012173534.0,1.10354
002988,豪美新材,20.44,51.0600389824,249804495.99999997,1.68636
002989,中天精装,27.5,54.404318925000005,197833887.00000003,4.41357
002990,盛视科技,55.2,76.186246776,138018563.0,5.64546
002992,宝明科技,36.7,57.33828243400001,156235102.0,1.34912
002993,奥海科技,48.74,116.21903514419999,238446932.99999994,4.89822
002997,瑞鹄模具,27.6,57.7726857,209321325.0,0.97009
003000,劲仔食品,10.64,32.777615388,308060295.0,1.9392
003002,壶化股份,16.65,30.4440712875,182847275.00000003,1.29086
003004,声迅股份,75.57,51.9485833152,68742336.0,4.38289
003006,百亚股份,13.62,58.371637833,428572965.00000006,2.38847
003009,中天火箭,57.37,94.4811057311,164687302.99999997,5.31066
003010,若羽臣,24.56,55.5405198992,226142182.0,4.083
003012,东鹏控股,4.69,53.21214451069999,1134587302.9999998,0.73957
003013,地铁设计,16.15,64.999937954,402476396.0,1.76359
003018,金富科技,52.0,147.94600808,284511554.00000006,3.61151
003019,宸展光电,25.94,44.369101274600006,171045109.0,2.13222
003020,立方制药,21.91,36.9289226705,168548255.0,27.47776
003021,兆威机电,81.99,170.03561742,207385800.0,1.30956
003022,联泓新科,19.73,263.2833990725,1334431825.0,0.96742
003026,中晶科技,34.7,50.162625013,144560879.0,9.44078
003031,中瓷电子,129.1,439.142294536,340156696.00000006,2.14713
003033,征和工业,70.0,56.52054939999999,80743641.99999999,3.77528
003035,南网能源,5.34,202.2727272258,3787878786.9999995,0.54912
003036,泰坦股份,70.45,152.59533052749998,216600895.0,2.66892
003037,三和管桩,5.67,33.967534242599996,599074678.0,0.87899
003039,顺控发展,11.38,70.273631474,617518729.9999999,0.50895
003040,楚天龙,10.11,46.187561083800006,456850258.00000006,1.27243
003041,真爱美家,40.28,55.11246552,136823400.0,1.51271
003043,华亚智能,83.03,77.50369424179999,93344205.99999999,6.29258
300001,特锐德,32.28,331.4602552944,1026828547.9999999,2.53313
300002,神州泰岳,8.17,151.2307076301,1851049053.0,3.66019
300003,乐普医疗,13.14,207.46904389559998,1578912053.9999998,3.69819
300004,南风股份,8.45,40.559459031,479993598.0,2.61659
300005,探路者,18.87,165.4048597032,876549336.0,3.37061
300006,莱美药业,4.99,52.6854628102,1055820897.9999999,3.96296
300007,汉威科技,35.49,100.2276152787,282410863.0,3.45174
300008,天海防务,5.8,95.542824118,1647290071.0,1.87519
300009,安科生物,8.78,108.0157069696,1230247232.0000002,3.64314
300012,华测检测,13.81,197.6546980728,1431243287.9999998,2.70091
300015,爱尔眼科,8.88,706.5969040584,7957172342.999999,2.422
300016,北陆药业,8.6,48.348719517999996,562194413.0,6.92232
300017,网宿科技,14.35,339.7470310115,2367575129.0,7.2948
300018,中元股份,12.31,44.8138827509,364044539.0,4.48305
300019,硅宝科技,15.04,55.44766344,368667975.0,4.84253
300021,大禹节水,3.89,33.9687722191,873233218.9999999,1.246
300022,吉峰科技,7.71,38.104807638,494225779.99999994,1.33728
300024,机器人,15.06,235.7175698742,1565189706.9999998,2.85843
300026,红日药业,3.43,102.9454620775,3001325425.0,4.35309
300031,宝通科技,20.68,72.7733112656,351901892.0,5.25582
300034,钢研高纳,15.91,122.0387252657,767056727.0,1.37507
300035,中科电气,12.64,74.1508811552,586636718.0,2.16747
300036,超图软件,10.83,48.199202319899996,445052653.0,2.27903
300037,新宙邦,67.2,367.435774272,546779425.9999999,3.04413
300039,上海凯宝,5.35,49.055553091,916926226.0,10.21436
300041,回天新材,11.62,63.26211795260001,544424423.0,7.72844
300042,朗科科技,52.46,105.12016113,200381550.0,9.19538
300043,星辉娱乐,4.91,61.0577894991,1243539501.0,8.45825
300045,华力创通,15.48,81.0436709448,523537925.99999994,2.49014
300046,台基股份,26.6,62.917344686,236531371.0,2.27812
300047,天源迪科,9.12,52.9485146928,580575819.0000001,2.67078
300048,合康新能,4.82,54.4771634574,1130231607.0,1.25071
300049,福瑞医科,44.49,103.92428754330001,233590217.0,5.80373
300050,世纪鼎利,5.91,32.1808098459,544514549.0,5.72105
300053,航宇微,13.82,91.51829307460001,662216303.0,2.91043
300054,鼎龙股份,77.92,579.0768788368,743168479.0,4.97547
300055,万邦达,5.77,36.5154071488,632849344.0,2.84287
300057,万顺新材,6.49,53.93034162119999,830975988.0,5.49609
300058,蓝色光标,12.68,441.0015597576,3477930281.9999995,7.84458
300061,旗天科技,6.23,38.761172621499995,622169704.9999999,3.58818
300063,天龙集团,7.98,50.0080220514,626666942.9999999,5.08112
300065,海兰信,19.56,128.4421606428,656657263.0,16.08974
300066,三川智慧,5.02,50.104585613,998099314.9999999,1.20974
300067,安诺其,4.7,44.051392959999994,937263680.0,3.24064
300069,金利华电,38.3,44.811,117000000.00000001,13.36062
300070,碧水源,3.5,120.21687548499999,3434767871.0,1.47354
300071,福石控股,4.46,42.1653212786,945410790.9999999,16.25714
300072,海新能科,3.34,77.8675501852,2331363778.0,1.25025
300073,当升科技,40.3,203.90565288599998,505969362.0,2.3949
300075,数字政通,10.43,54.7239499233,524678331.0,2.17042
300077,国民技术,22.42,126.97071518000001,566327900.0,8.05105
300078,思创智联,2.81,31.2856168588,1113367148.0,2.53976
300079,数码视讯,4.21,54.400868767599995,1292182155.9999998,1.99281
300080,易成新能,3.45,64.548991125,1870985250.0,0.74537
300082,奥克股份,7.37,49.9902005856,678293088.0,1.04571
300083,创世纪,11.6,173.08617682399998,1492122213.9999998,4.85823
300084,海默科技,11.28,53.1225163632,470944294.0,2.59649
300085,银之杰,30.61,199.58113644600002,652012860.0000001,11.68263
300088,长信科技,7.36,182.9330684192,2485503646.9999995,6.25842
300093,金刚光伏,20.5,47.350439775,230977755.0,1.93161
300098,高新兴,4.35,67.0658477745,1541743627.0000002,1.96622
300099,尤洛卡,5.87,34.453415568000004,586940640.0,2.55423
300100,双林股份,23.8,132.844467854,558170033.0,1.15243
300101,振芯科技,14.73,83.3032976931,565534947.0,1.52034
300102,乾照光电,18.8,172.19366161599999,915923731.9999999,4.27875
300105,龙源技术,8.66,44.641574292,515491619.99999994,12.14359
300109,新开源,13.33,68.9834880821,517505537.0,1.10175
300110,华仁药业,2.82,33.3092085174,1181177607.0000002,3.16376
300111,向日葵,2.96,38.1014371344,1287210714.0,8.17088
300113,顺网科技,16.77,85.36270447769999,509020301.0,3.68897
300115,长盈精密,27.82,377.6288063028,1357400454.0,2.58066
300118,东方日升,9.78,90.643590624,926826080.0,3.34465
300119,瑞普生物,16.29,54.343626520499996,333601145.0,1.36366
300120,经纬辉开,7.46,39.3475463492,527447002.0,8.09041
300121,阳谷华泰,9.88,42.4254005344,429406888.0,3.87001
300122,智飞生物,12.48,176.505340128,1414305610.0,2.90777
300127,银河磁体,23.92,55.6439299,232625124.99999997,1.61268
300128,锦富技术,4.67,60.5916277354,1297465262.0,2.07842
300129,泰胜风能,7.88,56.63436265679999,718710185.9999999,3.84694
300130,新国都,17.23,74.8719603187,434544169.0,1.8545
300131,英唐智控,17.0,180.72085212000002,1063063836.0,8.59613
300132,青松股份,5.93,30.1292201412,508081284.0,4.0776
300133,华策影视,7.24,120.480337182,1664093055.0,4.06089
300134,大富科技,7.76,59.5578452656,767498006.0000001,1.30356
300136,信维通信,83.93,692.5905597534,825200237.9999999,7.66528
300137,先河环保,15.32,81.2012250392,530034105.99999994,4.93446
300138,晨光生物,10.3,41.026269076000005,398313292.0,2.63506
300139,晓程科技,35.73,83.4864410925,233659225.00000003,10.41982
300140,节能环境,5.21,53.148317125,1020121250.0,1.43653
300142,沃森生物,13.79,215.1633457659,1560285321.0,8.90087
300143,盈康生命,7.24,60.355167990800005,833634917.0000001,2.31978
300144,宋城演艺,6.01,155.1540394394,2581597994.0,1.82916
300145,南方泵业,5.39,102.9936668222,1910828698.0,6.13774
300146,汤臣倍健,9.97,111.7322605023,1120684659.0,3.0301
300149,睿智医药,10.39,49.3071444291,474563468.99999994,15.58414
300151,昌红科技,18.73,69.0570955051,368697787.0,4.15172
300153,科泰电源,21.52,68.5046413936,318330118.0,2.28415
300158,振东制药,5.2,51.557597208,991492254.0,3.43345
300159,新研股份,2.96,54.533477208799994,1842347203.0,1.77885
300160,秀强股份,4.32,32.9600642832,762964450.9999999,0.82835
300161,华中数控,26.23,51.1470056769,194994303.00000003,1.02213
300164,通源石油,10.83,63.161727257399995,583210778.0,40.18482
300166,东方国信,13.95,126.35339640299999,905759114.0,5.28577
300168,万达信息,4.8,69.093144384,1439440508.0,1.49888
300170,汉得信息,15.01,149.274361441,994499409.9999999,3.92539
300171,东富龙,12.43,69.6946648189,560697223.0,3.69991
300174,元力股份,21.26,77.1646822238,362957113.0,4.65401
300177,中海达,5.92,35.8931524592,606303251.0,1.4989
300179,四方达,42.33,159.0150302955,375655635.0,8.49739
300180,华峰超纤,3.97,67.9929649374,1712669142.0,1.21165
300181,佐力药业,15.07,90.8586754933,602910919.0,7.82007
300182,捷成股份,4.87,117.5912241991,2414604193.0,3.24884
300183,东软载波,9.76,36.2124315712,371029012.0,1.7614
300184,力源信息,13.45,141.49813668200002,1052030756.0000001,10.37232
300185,通裕重工,2.73,105.0083230833,3846458721.0,1.51005
300187,永清环保,4.78,30.705756447600002,642379842.0,1.94545
300188,国投智能,9.92,84.86645212799999,855508590.0,1.42843
300189,神农种业,4.28,37.9315181472,886250424.0,10.84916
300190,维尔利,4.02,37.9585140084,944241642.0000001,1.30092
300191,潜能恒信,27.48,60.784386,221195000.0,13.84712
300192,科德教育,11.34,51.646871052,455439780.0,2.70338
300193,佳士科技,7.61,31.9375469392,419678672.0,0.75403
300194,福安药业,3.84,37.1857414272,968378683.0000001,3.50078
300196,长海股份,19.48,48.121411273599996,247029831.99999997,7.28633
300197,节能铁汉,1.78,52.78097082399999,2965223079.9999995,3.7067
300199,翰宇药业,25.26,188.229296607,745167445.0,14.78284
300200,高盟新材,9.0,38.28413655,425379295.0,2.69169
300201,海伦哲,14.98,150.346502607,1003648214.9999999,5.13168
300203,聚光科技,11.98,53.712452795000004,448351025.0,1.27688
300204,舒泰神,26.26,119.13229796259999,453664500.9999999,16.52837
300206,理邦仪器,12.24,41.417658756,338379565.0,1.97007
300207,欣旺达,16.75,287.08255994250004,1713925731.0,1.95738
300209,行云科技,28.69,210.7452169484,734559836.0,17.50916
300210,森远股份,8.37,40.5292100661,484219953.00000006,1.85341
300213,佳讯飞鸿,5.9,32.602861212,552590868.0,2.74936
300214,日科化学,11.58,53.835722701200005,464902614.00000006,17.53033
300215,电科院,6.01,45.0205606387,749094187.0,1.37513
300217,东方电热,4.34,53.87737575919999,1241414187.9999998,2.23502
300219,鸿利智汇,7.48,52.856733036799994,706640815.9999999,3.10657
300221,银禧科技,13.61,62.220031151899995,457164079.0,5.48812
300222,科大智能,10.32,67.4010561288,653111009.0,3.00462
300224,正海磁材,11.55,107.10010611300001,927273646.0,1.31588
300225,金力泰,7.23,34.128917847,472045889.99999994,5.43384
300226,上海钢联,15.63,57.47102015579999,367696865.99999994,2.48236
300227,光韵达,9.11,41.573961361900004,456355229.00000006,3.50945
300228,富瑞特装,7.4,41.468292641999994,560382333.0,2.74846
300229,拓尔思,13.05,113.9304454065,873030232.9999999,2.46323
300231,银信科技,9.08,40.3419494984,444294597.99999994,11.63959
300232,洲明科技,5.0,44.2821044,885642088.0,1.42728
300233,金城医药,13.92,51.4782706896,369815163.0,6.86631
300234,开尔新材,9.52,32.7475665888,343987044.0,4.54004
300236,上海新阳,103.56,288.46648563120004,278550102.0,6.09689
300238,冠昊生物,11.94,31.6570093908,265134082.0,3.01071
300239,东宝生物,5.26,31.022270989,589777015.0,2.79372
300241,瑞丰光电,5.37,32.2766799204,601055492.0,3.07469
300243,瑞丰高材,14.63,32.719827779099994,223648856.99999997,5.38751
300244,迪安诊断,20.53,102.9474819583,501449010.99999994,11.68162
300246,宝莱特,16.1,34.049888873,211489993.0,6.61416
300248,新开普,7.48,30.7099784332,410561209.0,2.14227
300249,依米康,15.27,57.1265388213,374109619.0,5.39204
300251,光线传媒,12.39,343.8679476351,2775366809.0,4.07834
300252,金信诺,12.19,68.1121685521,558754459.0,4.36829
300253,卫宁健康,7.09,131.4926550621,1854621369.0,3.86222
300255,常山药业,28.7,263.357909486,917623378.0000001,10.195
300256,星星科技,2.49,55.8604953114,2243393386.0,0.92351
300257,开山股份,23.66,225.9033880558,954790312.9999999,1.35587
300258,精锻科技,10.32,58.8128789616,569892238.0,1.01709
300259,新天科技,5.82,67.20798939000001,1154776450.0,5.50678
300260,新莱应材,73.37,210.86064029799996,287393540.0,5.09385
300261,雅本化学,4.69,44.218749934099996,942830488.9999999,2.06632
300263,隆华科技,11.11,108.3812881206,975529146.0,5.50369
300265,通光线缆,14.27,66.683739967,467300210.0,4.91395
300267,尔康制药,3.35,47.6494449485,1422371490.9999998,3.76658
300271,华宇软件,5.04,40.5337692816,804241454.0,2.30281
300276,三丰智能,6.89,73.0235012936,1059847624.0000001,3.61795
300277,汽轮科技,12.81,98.0539254366,765448286.0,1.58459
300278,华昌达,3.65,51.44474907,1409445180.0,1.46802
300283,温州宏丰,16.52,62.754274382800006,379868489.00000006,8.90287
300284,苏交科,5.26,62.000311637399996,1178713149.0,1.5845
300285,国瓷材料,67.89,568.395528468,837230119.9999999,8.63079
300286,安科瑞,19.14,39.7681453356,207775054.0,4.85808
300287,飞利信,3.92,51.8565277552,1322870606.0000002,8.39727
300289,利德曼,5.66,30.7426571642,543156487.0,1.51015
300291,百纳千成,4.78,44.4475419332,929864894.0000001,3.47084
300292,吴通控股,4.17,46.620195009599996,1117990288.0,3.6729
300293,蓝英装备,15.79,53.439376937400006,338438106.00000006,1.81552
300294,博雅生物,15.76,79.4696011088,504248738.0,2.10692
300296,利亚德,5.31,122.99231633490001,2316239479.0,3.49466
300298,三诺生物,15.62,69.97776541580001,448001059.0,2.97264
300299,富春股份,4.92,33.919277532,689416210.0000001,2.79696
300300,海峡创新,6.94,46.27658624,666809600.0,4.71713
300302,同有科技,36.08,133.068053316,368813895.0,6.45171
300303,聚飞光电,7.47,99.2499111792,1328646736.0,3.81901
300304,云意电气,12.45,106.208016033,853076434.0000001,3.30305
300307,慈星股份,6.71,52.8072426464,786993184.0,1.82333
300310,宜通世纪,4.03,32.505651635599996,806591851.9999999,2.41752
300315,掌趣科技,4.05,102.9299386635,2541479967.0,3.13404
300316,晶盛机电,40.7,501.24306123099996,1231555432.9999998,1.70291
300318,博晖创新,4.86,38.5115705442,792419147.0,2.27997
300319,麦捷科技,19.0,161.74134180000001,851270220.0,8.49822
300320,海达股份,8.38,40.7719364398,486538620.99999994,0.99875
300321,同大股份,43.99,39.0287668893,88721906.99999999,3.58502
300322,硕贝德,19.94,87.8218941422,440430762.99999994,4.11281
300323,华灿光电,13.41,159.2697662046,1187694006.0,5.88932
300324,旋极信息,3.67,62.7566641216,1709990848.0,1.85241
300327,中颖电子,25.13,85.1540682503,338854231.0,5.58675
300328,宜安科技,11.66,80.2076905454,687887569.0,4.00941
300331,苏大维格,54.62,121.3278527916,222130818.0,6.21457
300332,天壕能源,5.04,40.9483300464,812466866.0000001,7.73597
300337,银邦股份,9.91,70.5009005601,711411711.0,2.852
300339,润和软件,35.67,277.4007806139,777686517.0,2.41398
300341,麦克奥迪,12.27,63.289747244699996,515808860.99999994,0.85815
300342,天银机电,37.69,158.4325487772,420356988.0,5.30891
300343,联创股份,5.6,59.67601964800001,1065643208.0000001,2.2731
300345,华民股份,6.57,31.5304283115,479915195.0,7.30506
300346,南大光电,66.69,441.412060167,661886430.0,7.17595
300347,泰格医药,51.9,294.000476214,566474906.0,7.06576
300348,长亮科技,8.43,61.5771181839,730452173.0,2.0421
300349,金卡智能,10.16,37.5653734848,369737928.0,1.59443
300351,永贵电器,13.26,34.9291742904,263417604.0,3.84393
300353,东土科技,19.36,104.6525025392,540560447.0,2.25376
300355,蒙草生态,2.81,38.3927713114,1366290794.0,1.86166
300357,我武生物,24.62,119.139677271,483914204.99999994,3.76444
300358,楚天科技,8.4,58.909231248,701300371.9999999,4.46463
300360,炬华科技,11.53,57.6856146711,500308887.0,0.82183
300363,博腾股份,18.86,93.46153645359999,495554275.99999994,11.32566
300364,中文在线,22.87,151.19213445009999,661093722.9999999,5.39076
300368,汇金股份,7.42,39.247605845,528943475.0,3.26663
300369,绿盟科技,7.48,60.4161737784,807702858.0,14.74096
300370,安控科技,2.06,32.166283730399996,1561470084.0,1.8218
300373,扬杰科技,105.56,572.281252816,542138360.0,3.7589
300376,易事特,4.81,111.9496187381,2327434901.0,0.67283
300377,赢时胜,14.07,98.6459423124,701108332.0,8.68144
300378,鼎捷数智,29.8,80.314922276,269513162.0,2.81248
300380,安硕信息,28.52,36.251068982,127107535.00000001,2.23456
300382,斯莱克,17.83,115.59870498259998,648338222.0,4.79967
300383,光环新网,12.2,218.905657374,1794308667.0,2.99599
300388,节能国祯,6.87,46.7876012697,681042231.0,0.7244
300390,天华新能,60.01,425.7798950906,709514906.0,7.3819
300393,中来股份,5.96,56.97194098,955905050.0,2.27825
300395,菲利华,97.65,500.49872384400004,512543496.0,3.49692
300397,天和防务,10.93,44.6121956795,408162815.0,4.4086
300398,飞凯材料,41.59,236.0434739693,567548627.0,7.52368
300399,天利科技,16.74,33.075013365,197580725.0,3.11275
300400,劲拓股份,28.21,68.21581402999999,241814300.0,5.28823
300401,花园生物,15.23,81.6374251987,536030369.0,6.08181
300402,宝色股份,13.55,33.010306343500005,243618497.00000003,1.10382
300403,汉宇集团,9.46,41.4500129098,438160812.99999994,2.14175
300406,九强生物,11.73,49.7730188103,424322410.99999994,1.58266
300409,道氏技术,17.37,120.9308833647,696205430.9999999,2.05922
300413,芒果超媒,15.1,154.276693658,1021699958.0,2.25795
300414,中光防雷,10.09,31.636168847,313539830.0,1.39596
300415,伊之密,21.22,96.4294388958,454427139.0,2.76112
300416,苏试试验,15.33,77.4356730777,505125068.99999994,5.12936
300418,昆仑万维,46.11,541.9418719617,1175323947.0,7.78521
300420,五洋自控,7.98,89.0787019878,1116274461.0,13.53497
300421,力星股份,17.05,39.788105401,233361322.0,2.53186
300424,航新科技,13.84,34.4586969216,248979024.0,3.35472
300427,红相股份,5.99,30.1299927912,503004887.99999994,3.92024
300428,立中集团,17.37,103.6574202663,596761198.9999999,0.83377
300429,强力新材,12.25,51.1733696425,417741793.0,7.84419
300432,富临精工,16.15,273.3534905895,1692591273.0,1.82187
300434,金石亚药,12.44,42.7143865584,343363236.0,18.10154
300435,中泰股份,18.03,66.5080786605,368874535.0,4.63995
300436,广生堂,103.97,142.1513907193,136723469.0,10.11966
300438,鹏辉能源,69.01,278.9137406438,404164238.0,6.99528
300440,运达科技,20.33,89.4970644945,440221665.0,2.28594
300441,鲍斯股份,6.56,41.0612744016,625934061.0000001,1.29135
300443,金雷股份,19.2,46.61261664,242774045.0,1.7747
300444,双杰电气,8.79,55.1521253421,627441699.0000001,17.28324
300446,航天智造,14.25,53.232324367500006,373560171.0,2.30508
300448,浩云科技,5.26,33.799032195200006,642567152.0000001,1.8148
300450,先导智能,33.73,525.9904646399,1559414363.0,1.9678
300451,创业慧康,3.48,53.285543196,1531193769.9999998,2.75281
300453,三鑫医疗,9.68,35.1196068608,362805856.0,2.66655
300454,深信服,108.8,313.347196544,288002938.0,6.25259
300455,航天智装,18.88,133.78791591680002,708622436.0,1.24373
300456,赛微电子,34.13,203.948169988,597562759.9999999,5.38406
300457,赢合科技,18.61,118.14488451960001,634846236.0000001,1.31263
300458,全志科技,37.61,306.22348776250004,814207625.0000001,7.79886
300459,汤姆猫,3.47,114.0152143656,3285741047.9999995,3.15974
300461,田中精机,32.98,47.7257725586,144711257.00000003,1.95809
300463,迈克生物,9.19,45.177942402199996,491598938.00000006,2.32828
300465,高伟达,10.14,44.9961847998,443749356.99999994,2.00502
300466,赛摩智能,7.11,32.7444527286,460540826.0,1.30623
300467,迅游科技,34.85,59.804068579,171604214.0,2.35571
300468,四方精创,19.32,102.35535980040001,529789647.00000006,2.55294
300469,信息发展,54.89,136.1904876211,248115298.99999997,2.86924
300470,中密控股,28.81,56.8521227485,197334685.00000003,0.6928
300471,厚普股份,9.11,34.140999033499995,374763985.0,1.88698
300473,德尔股份,24.6,37.026994548,150516237.99999997,2.71519
300474,景嘉微,54.81,222.7915148004,406479684.0,4.41964
300478,杭州高新,32.86,41.6247478,126673000.0,1.98195
300480,光力科技,33.11,89.4506090632,270161912.0,6.88613
300481,濮阳惠成,14.62,42.409056228800004,290075624.0,5.04058
300482,万孚生物,17.31,74.4444950517,430066407.00000006,2.39705
300483,首华燃气,17.54,67.500539596,384837740.00000006,8.58593
300486,东杰智能,20.72,98.8355451944,477005527.00000006,2.19088
300487,蓝晓科技,72.84,224.3613462564,308019421.0,5.34354
300488,恒锋工具,37.74,61.23444787860001,162253439.0,4.48203
300489,光智科技,249.71,346.2191219051,138648481.0,7.32792
300490,华自科技,11.53,45.3420088686,393252462.0,2.5148
300491,通合科技,30.2,47.595250434,157600167.0,4.91078
300492,华图山鼎,23.15,63.7333299715,275305961.0,1.49131
300493,润欣科技,12.45,63.0731064765,506611297.00000006,2.32452
300494,盛天网络,8.26,32.9035504168,398348068.00000006,3.05592
300496,中科创达,53.81,198.86394889,369566900.0,2.42735
300497,富祥股份,17.73,80.8953561432,456262584.0,9.58291
300499,高澜股份,33.21,90.13473163260001,271408406.0,7.94006
300501,海顺新材,11.48,31.8251796212,277222819.0,0.97845
300503,昊志机电,83.88,202.329908964,241213530.0,8.47561
300504,天邑股份,15.01,32.7595548031,218251531.0,3.92762
300505,川金诺,19.45,42.264776868,217299624.0,9.678
300506,名家汇,5.99,42.271428682199996,705699977.9999999,4.42065
300507,苏奥传感,6.84,53.0094202416,774991524.0,0.62885
300508,维宏股份,44.2,36.180079286,81855383.0,2.85793
300511,雪榕生物,5.7,31.122495387000004,546008691.0,5.20012
300516,久之洋,29.37,74.0124,252000000.0,2.06958
300518,新迅达,27.61,55.0476277329,199375688.99999997,3.9473
300520,科大国创,24.05,67.87370797999999,282219159.99999994,2.36006
300521,爱司凯,23.9,35.337345,147855000.0,3.44563
300522,世名科技,15.07,39.738842980099996,263695042.99999997,7.95252
300523,辰安科技,18.23,42.4085288474,232630437.99999997,0.91827
300525,博思软件,7.56,46.6179417396,616639441.0,2.47341
300528,幸福蓝海,16.99,63.306108374599994,372608054.00000006,10.46404
300529,健帆生物,17.07,87.4670342025,512402075.0,2.19741
300531,优博讯,16.18,50.418229088400004,311608338.0,5.23927
300532,今天国际,7.32,44.255366532,604581510.0,8.11072
300533,冰川网络,14.73,34.022070575099995,230971286.99999997,5.87828
300534,陇神戎发,10.8,32.622441552,302059643.99999994,30.10286
300537,广信材料,22.02,33.4185336516,151764458.0,6.76926
300539,横河精密,19.36,42.183162683199996,217888237.0,3.53614
300540,蜀道装备,37.15,76.799157029,206727206.0,10.72857
300541,先进数通,9.79,37.9869726753,388018107.0,2.02362
300545,联得装备,28.15,33.6558402025,119558935.0,7.11598
300547,川环科技,31.85,56.7642156445,178223597.0,4.46729
300548,长芯博创,213.97,583.251044571,272585430.0,5.5982
300550,和仁科技,13.61,35.699109754599995,262300585.99999997,3.08844
300551,古鳌科技,9.94,32.5371401516,327335414.0,7.50062
300553,集智股份,69.01,58.7200652012,85089211.99999999,5.25633
300557,理工光科,26.28,41.087901459600005,156346657.0,2.50707
300558,贝达药业,67.14,281.6141799222,419443223.0,9.12804
300559,佳发教育,10.74,33.416095864199995,311136832.99999994,3.09566
300561,汇金科技,17.93,43.221623018200006,241057574.00000003,21.88942
300563,神宇股份,24.11,30.5545743091,126729881.00000001,2.40421
300566,激智科技,29.96,67.9134571276,226680431.0,13.48649
300567,精测电子,0.0,674.564732975,inf,0.0
300568,星源材质,14.73,178.0211743512,1208561944.0,5.21321
300569,天能重工,4.57,46.5979109037,1019647940.9999999,1.18822
300570,太辰光,196.83,378.2930843034,192192798.0,7.05117
300571,平治信息,33.38,38.599689015,115637174.99999999,5.0943
300572,安车检测,19.89,36.056175702299996,181277907.0,2.78622
300573,兴齐眼药,43.15,118.4047499475,274402665.0,4.68123
300576,容大感光,33.82,87.6031982398,259027788.99999997,6.85904
300579,数字认证,20.67,53.911851590999994,260821729.99999994,1.36761
300580,贝斯特,22.61,106.8531579192,472592472.0,5.04734
300581,晨曦航空,9.14,50.2800125044,550109545.9999999,1.81455
300586,美联新材,10.15,54.26154150199999,534596467.99999994,4.94114
300587,天铁科技,3.55,37.3677441405,1052612511.0,2.69062
300588,熙菱信息,21.85,38.635613555,176822030.0,3.76458
300590,移为通信,14.88,53.2428114384,357814592.99999994,9.28038
300592,华凯易佰,18.3,62.931160692000006,343886124.0,6.31451
300593,新雷能,26.99,121.52611891989999,450263501.0,7.28218
300595,欧普康视,11.16,74.60401521600001,668494760.0,2.3947
300596,利安隆,45.45,102.12058692,224687760.0,2.23537
300598,诚迈科技,27.9,60.525095175000004,216935825.0,2.62988
300599,雄塑科技,10.83,34.302279203999994,316733879.99999994,4.99773
300601,康泰生物,12.67,114.0803242264,900397192.0,3.42882
300602,飞荣达,40.58,162.7985603458,401179301.00000006,4.81992
300606,金太阳,33.52,39.4444877072,117674486.0,10.84951
300607,拓斯达,36.63,125.17555541040001,341729608.0,10.49275
300609,汇纳科技,27.0,32.38812189,119956007.0,2.12495
300611,美力科技,23.21,34.421121658000004,148302980.0,1.34306
300613,富瀚微,59.96,131.72618635839999,219690103.99999997,4.87614
300617,安靠智电,43.59,60.5568512916,138923724.0,2.54132
300618,寒锐钴业,32.96,89.8148984768,272496658.0,1.45034
300619,金银河,26.16,49.817127612,190432445.0,4.27324
300620,光库科技,287.78,711.770720201,247331545.00000003,4.64194
300622,博士眼镜,13.63,30.0945977065,220796754.99999997,2.75152
300623,捷捷微电,32.67,250.778804463,767611889.9999999,4.09647
300624,万兴科技,48.89,83.71591930240001,171233216.0,4.47407
300626,华瑞股份,29.71,53.448743077500005,179901525.0,2.78769
300627,华测导航,27.28,178.9803851968,656086456.0,1.0784
300628,亿联网络,37.49,272.1289246802,725870698.0,3.51399
300629,新劲刚,17.55,38.070168493500006,216924037.0,2.24472
300632,光莆股份,20.15,45.858505049499996,227585633.0,5.29719
300633,开立医疗,19.22,49.994355743,260116315.00000003,3.67856
300634,彩讯股份,18.69,81.16571715,434273500.0,1.8874
300638,广和通,18.18,96.425208333,530391685.00000006,3.83745
300639,凯普生物,5.57,35.1321829647,630739371.0,3.31083
300641,正丹股份,14.01,73.628827881,525544810.00000006,1.07018
300643,万通智控,18.24,42.1525128672,231099303.00000003,1.59122
300648,星云股份,36.55,49.6314705135,135790617.00000003,1.77707
300649,杭州园林,29.86,31.9821764768,107107088.0,6.14273
300652,雷迪克,31.52,37.8426525904,120059177.0,1.83211
300654,世纪天鸿,10.98,38.7194590422,352636238.99999994,4.92537
300655,晶瑞电材,15.38,172.48547975079998,1121492065.9999998,6.26797
300656,民德电子,28.21,37.4904953332,132897892.0,4.75041
300657,弘信电子,34.83,163.1799128979,468503913.00000006,5.87059
300660,江苏雷利,27.46,159.522798594,580927890.0,1.18177
300661,圣邦股份,112.73,677.8014644258,601260946.0,1.96913
300662,科锐国际,17.2,33.752455088,196235204.00000003,2.3321
